timestamp,open,high,low,close,volume
2025-10-23 20:00:00+00:00,110200.01,110200.01,109341.28,109524.81,629.20848
2025-10-23 21:00:00+00:00,109524.81,109727.22,109380.12,109532.97,424.08473
2025-10-23 22:00:00+00:00,109532.96,110158.37,109517.37,109943.94,443.21336
2025-10-23 23:00:00+00:00,109943.95,110099.17,109839.0,110078.18,259.37538
2025-10-24 00:00:00+00:00,110078.19,110709.22,109983.93,110500.28,531.07612
2025-10-24 01:00:00+00:00,110500.29,110665.53,110141.38,110585.08,371.9999
2025-10-24 02:00:00+00:00,110585.09,110829.67,110358.34,110570.12,303.69215
2025-10-24 03:00:00+00:00,110570.13,110630.81,110274.85,110441.46,332.11629
2025-10-24 04:00:00+00:00,110441.46,111470.32,110332.0,111178.55,958.63918
2025-10-24 05:00:00+00:00,111178.54,111310.31,110941.02,111261.36,515.30958
2025-10-24 06:00:00+00:00,111261.37,111488.0,111120.71,111464.36,480.6909
2025-10-24 07:00:00+00:00,111464.36,111522.3,110768.23,111054.61,750.55477
2025-10-24 08:00:00+00:00,111054.61,111226.02,110680.01,111097.8,627.57826
2025-10-24 09:00:00+00:00,111097.79,111482.99,111000.0,111324.51,446.13074
2025-10-24 10:00:00+00:00,111324.51,111325.42,111069.46,111114.03,346.40996
2025-10-24 11:00:00+00:00,111114.03,111267.99,110600.0,111066.29,561.52762
2025-10-24 12:00:00+00:00,111066.29,112104.98,110867.15,111297.01,1692.92113
2025-10-24 13:00:00+00:00,111297.02,111451.47,110379.51,110937.94,1200.08389
2025-10-24 14:00:00+00:00,110937.94,110937.95,109700.01,110219.17,1902.54077
2025-10-24 15:00:00+00:00,110219.17,110620.0,109896.51,110046.91,737.57678
2025-10-24 16:00:00+00:00,110046.92,110387.79,109797.13,110261.81,441.40283
2025-10-24 17:00:00+00:00,110261.81,110571.18,110180.74,110235.22,368.64619
2025-10-24 18:00:00+00:00,110235.22,110639.04,110166.0,110619.39,336.10914
2025-10-24 19:00:00+00:00,110619.39,110945.39,110525.06,110615.07,323.90966
2025-10-24 20:00:00+00:00,110615.07,111025.95,110478.0,110893.7,514.0647
2025-10-24 21:00:00+00:00,110893.69,111100.0,110646.64,111085.57,915.59401
2025-10-24 22:00:00+00:00,111085.57,111138.62,110927.23,111023.01,203.9224
2025-10-24 23:00:00+00:00,111023.01,111123.87,110882.05,111004.89,142.67216
2025-10-25 00:00:00+00:00,111004.9,111044.86,110672.86,110766.6,210.6583
2025-10-25 01:00:00+00:00,110766.61,111226.67,110750.0,111070.31,235.37952
2025-10-25 02:00:00+00:00,111070.31,111128.91,110950.02,111025.77,134.00021
2025-10-25 03:00:00+00:00,111025.77,111136.65,110998.21,111029.99,249.3111
2025-10-25 04:00:00+00:00,111029.99,111458.81,111029.99,111228.0,411.01306
2025-10-25 05:00:00+00:00,111228.0,111433.54,111093.99,111386.79,235.19046
2025-10-25 06:00:00+00:00,111386.78,111497.1,111261.01,111366.42,334.48878
2025-10-25 07:00:00+00:00,111366.43,111820.87,111366.43,111489.6,436.39799
2025-10-25 08:00:00+00:00,111489.59,111805.1,111488.44,111763.8,348.94057
2025-10-25 09:00:00+00:00,111763.81,111850.13,111491.62,111521.47,474.02907
2025-10-25 10:00:00+00:00,111521.47,111718.99,111375.81,111559.94,382.43284
2025-10-25 11:00:00+00:00,111559.94,111664.0,111480.68,111563.81,172.78406
2025-10-25 12:00:00+00:00,111563.81,111943.19,111530.38,111899.03,363.41104
2025-10-25 13:00:00+00:00,111899.03,111916.0,111520.0,111680.91,355.08597
2025-10-25 14:00:00+00:00,111680.92,111765.97,111520.01,111591.19,216.60101
2025-10-25 15:00:00+00:00,111591.2,111591.2,111311.19,111385.18,318.98695
2025-10-25 16:00:00+00:00,111385.18,111479.99,111164.39,111372.25,430.41077
2025-10-25 17:00:00+00:00,111372.25,111451.16,111300.0,111374.96,134.57742
2025-10-25 18:00:00+00:00,111374.97,111731.78,111317.34,111719.98,227.92326
2025-10-25 19:00:00+00:00,111719.98,111720.0,111579.75,111623.45,170.60799
2025-10-25 20:00:00+00:00,111623.46,111659.39,111370.0,111431.94,154.33849
2025-10-25 21:00:00+00:00,111431.94,111477.76,111342.25,111477.76,133.46965
2025-10-25 22:00:00+00:00,111477.76,111683.64,111409.54,111621.69,159.63737
2025-10-25 23:00:00+00:00,111621.69,111675.49,111535.48,111646.27,118.29276
2025-10-26 00:00:00+00:00,111646.27,111899.56,111544.15,111715.98,370.92714
2025-10-26 01:00:00+00:00,111715.98,111835.85,111520.0,111644.42,270.69687
2025-10-26 02:00:00+00:00,111644.41,111687.37,111408.54,111448.85,214.46307
2025-10-26 03:00:00+00:00,111448.85,111500.0,111260.45,111260.46,170.69475
2025-10-26 04:00:00+00:00,111260.46,111479.99,111260.46,111430.4,129.38461
2025-10-26 05:00:00+00:00,111430.39,111650.9,111367.19,111615.32,209.94274
2025-10-26 06:00:00+00:00,111615.33,111686.65,111548.75,111635.95,156.20448
2025-10-26 07:00:00+00:00,111635.96,111724.96,111620.02,111723.98,169.97811
2025-10-26 08:00:00+00:00,111723.98,111850.0,111723.98,111776.94,240.40616
2025-10-26 09:00:00+00:00,111776.94,112779.81,111708.63,112528.83,1330.29795
2025-10-26 10:00:00+00:00,112528.82,112571.26,112189.33,112477.1,337.77399
2025-10-26 11:00:00+00:00,112477.11,113466.23,112430.56,113286.09,1079.09408
2025-10-26 12:00:00+00:00,113286.09,113827.02,113279.85,113575.05,1229.55057
2025-10-26 13:00:00+00:00,113575.06,114000.0,113283.8,113711.53,1099.62143
2025-10-26 14:00:00+00:00,113711.53,113885.27,113544.02,113575.36,739.58798
2025-10-26 15:00:00+00:00,113575.35,113725.48,113425.87,113694.97,437.55153
2025-10-26 16:00:00+00:00,113694.97,113761.98,113290.62,113517.53,556.71599
2025-10-26 17:00:00+00:00,113517.54,113747.85,113442.12,113442.13,319.42533
2025-10-26 18:00:00+00:00,113442.14,113793.93,113442.13,113575.15,279.3019
2025-10-26 19:00:00+00:00,113575.15,113720.63,113503.82,113585.99,204.67267
2025-10-26 20:00:00+00:00,113585.98,113585.98,113283.11,113320.8,248.1548
2025-10-26 21:00:00+00:00,113320.8,113590.48,112901.0,113497.06,464.11186
2025-10-26 22:00:00+00:00,113497.06,115466.8,113497.06,114681.33,2524.96249
2025-10-26 23:00:00+00:00,114681.34,114966.15,114385.13,114559.4,670.95687
2025-10-27 00:00:00+00:00,114559.41,115176.47,114362.26,114767.29,1142.27258
2025-10-27 01:00:00+00:00,114767.28,115388.96,114710.92,115284.01,725.93495
2025-10-27 02:00:00+00:00,115284.01,115445.39,114815.6,114883.39,826.25748
2025-10-27 03:00:00+00:00,114883.4,115242.65,114829.48,114958.51,587.18766
2025-10-27 04:00:00+00:00,114958.52,115283.27,114938.01,115256.44,400.40691
2025-10-27 05:00:00+00:00,115256.43,115652.89,115256.43,115556.57,828.01463
2025-10-27 06:00:00+00:00,115556.56,116129.5,115361.65,116053.49,1794.85942
2025-10-27 07:00:00+00:00,116053.5,116400.0,115489.53,115554.6,2455.66454
2025-10-27 08:00:00+00:00,115554.59,115607.48,114900.0,115014.88,1249.66033
2025-10-27 09:00:00+00:00,115014.88,115356.99,114814.69,115254.01,1148.54888
2025-10-27 10:00:00+00:00,115254.01,115550.02,115120.9,115447.94,557.73562
2025-10-27 11:00:00+00:00,115447.93,115528.74,115128.04,115362.02,745.97843
2025-10-27 12:00:00+00:00,115362.02,115437.48,115000.0,115065.67,1172.23501
2025-10-27 13:00:00+00:00,115065.96,115415.99,114566.83,115264.28,1010.17279
2025-10-27 14:00:00+00:00,115264.29,115358.0,114503.99,114810.05,987.16577
2025-10-27 15:00:00+00:00,114810.06,115224.44,114778.0,114969.68,1323.86576
2025-10-27 16:00:00+00:00,114969.68,115636.86,114872.12,115497.57,818.25063
2025-10-27 17:00:00+00:00,115497.57,115706.06,115311.19,115706.06,442.08673
2025-10-27 18:00:00+00:00,115706.06,115790.0,115325.0,115342.19,400.61809
2025-10-27 19:00:00+00:00,115342.18,115342.19,114790.81,114942.64,597.25209
2025-10-27 20:00:00+00:00,114942.64,114942.64,114408.0,114455.17,550.98109
2025-10-27 21:00:00+00:00,114455.17,114626.99,114135.61,114302.7,494.80813
2025-10-27 22:00:00+00:00,114302.69,114585.01,114059.4,114112.51,475.05268
2025-10-27 23:00:00+00:00,114112.5,114226.23,113830.01,114107.65,715.22221
2025-10-28 00:00:00+00:00,114107.65,114374.2,113788.32,113961.67,554.9177
2025-10-28 01:00:00+00:00,113961.67,114547.2,113961.67,114424.76,485.50547
2025-10-28 02:00:00+00:00,114424.76,114474.1,113569.91,113936.94,686.4219
2025-10-28 03:00:00+00:00,113936.93,114109.86,113717.0,113908.24,457.29772
2025-10-28 04:00:00+00:00,113908.25,114076.91,113761.71,113964.59,440.12507
2025-10-28 05:00:00+00:00,113964.6,113981.73,113483.3,113605.31,628.71639
2025-10-28 06:00:00+00:00,113605.32,114186.01,113605.32,114115.52,542.51916
2025-10-28 07:00:00+00:00,114115.52,114364.99,114091.51,114188.37,579.31808
2025-10-28 08:00:00+00:00,114188.38,114480.19,114113.3,114427.23,307.52828
2025-10-28 09:00:00+00:00,114427.23,114634.46,114205.28,114528.6,373.30544
2025-10-28 10:00:00+00:00,114528.61,114608.78,114429.78,114595.71,230.0126
2025-10-28 11:00:00+00:00,114595.7,114673.68,114297.06,114357.73,326.08736
2025-10-28 12:00:00+00:00,114357.72,114517.29,114138.06,114449.55,421.93096
2025-10-28 13:00:00+00:00,114449.55,115522.91,114449.55,115522.9,1045.59275
2025-10-28 14:00:00+00:00,115522.91,116086.0,114223.63,115068.17,1820.63839
2025-10-28 15:00:00+00:00,115068.18,115425.84,114516.0,114641.38,720.35046
2025-10-28 16:00:00+00:00,114641.38,115500.0,114530.0,115341.59,754.64859
2025-10-28 17:00:00+00:00,115341.59,115591.41,115229.45,115290.0,436.8649
2025-10-28 18:00:00+00:00,115289.99,115366.45,114642.94,115022.8,370.32321
2025-10-28 19:00:00+00:00,115022.8,115075.08,113566.44,113689.99,1157.95866
2025-10-28 20:00:00+00:00,113689.0,113703.32,112324.82,112808.05,1738.00789
2025-10-28 21:00:00+00:00,112808.05,113225.53,112211.0,112994.4,726.23538
2025-10-28 22:00:00+00:00,112994.41,113289.02,112838.81,113224.08,336.06989
2025-10-28 23:00:00+00:00,113224.08,113224.08,112779.57,112898.45,383.04632
2025-10-29 00:00:00+00:00,112898.44,112898.45,112442.87,112442.88,505.29871
2025-10-29 01:00:00+00:00,112442.87,112975.75,112100.0,112500.03,916.66416
2025-10-29 02:00:00+00:00,112500.03,112780.0,112414.47,112666.75,352.69724
2025-10-29 03:00:00+00:00,112666.75,112666.75,112339.77,112523.49,301.5613
2025-10-29 04:00:00+00:00,112523.49,112878.65,112505.58,112810.55,311.50456
2025-10-29 05:00:00+00:00,112810.56,113379.0,112807.34,113039.1,640.93765
2025-10-29 06:00:00+00:00,113039.09,113348.78,112976.93,113284.2,443.58086
2025-10-29 07:00:00+00:00,113284.21,113577.9,113240.01,113577.9,640.61019
2025-10-29 08:00:00+00:00,113577.9,113624.12,112956.0,113070.94,507.26681
2025-10-29 09:00:00+00:00,113070.94,113105.08,112768.63,112974.44,659.57288
2025-10-29 10:00:00+00:00,112974.44,113186.58,112732.91,112870.01,425.8713
2025-10-29 11:00:00+00:00,112870.0,113240.72,112741.26,113132.36,378.28227
2025-10-29 12:00:00+00:00,113132.35,113325.13,113050.01,113139.13,343.38468
2025-10-29 13:00:00+00:00,113139.13,113643.73,112705.0,112873.07,1155.92441
2025-10-29 14:00:00+00:00,112873.08,112916.0,112234.74,112488.44,1185.34226
2025-10-29 15:00:00+00:00,112488.45,112564.31,111401.5,111509.74,1921.74476
2025-10-29 16:00:00+00:00,111509.74,111523.32,110960.0,111106.35,1388.36304
2025-10-29 17:00:00+00:00,111106.35,111922.44,111002.23,111883.49,811.18965
2025-10-29 18:00:00+00:00,111883.5,112030.23,109200.0,110806.38,4372.18973
2025-10-29 19:00:00+00:00,110806.38,111438.65,110157.03,110640.0,1170.09639
2025-10-29 20:00:00+00:00,110640.0,111538.16,110403.28,111433.46,728.51015
2025-10-29 21:00:00+00:00,111433.45,111800.0,111368.02,111617.26,405.07841
2025-10-29 22:00:00+00:00,111617.26,111618.46,110949.68,111028.2,447.25113
2025-10-29 23:00:00+00:00,111028.2,111077.76,109733.22,110021.29,1066.79122
2025-10-30 00:00:00+00:00,110021.3,110583.86,109703.43,110559.48,649.59178
2025-10-30 01:00:00+00:00,110559.48,110725.64,110257.77,110460.76,575.63954
2025-10-30 02:00:00+00:00,110460.75,111011.99,110331.04,110985.92,488.21463
2025-10-30 03:00:00+00:00,110985.93,110985.93,110538.68,110751.47,628.73987
2025-10-30 04:00:00+00:00,110751.48,110761.43,107925.06,108575.27,3536.96505
2025-10-30 05:00:00+00:00,108575.26,110434.58,108420.0,110248.29,1212.17428
2025-10-30 06:00:00+00:00,110248.28,110964.09,109978.01,110768.01,1000.82897
2025-10-30 07:00:00+00:00,110768.01,111592.0,110639.25,111366.72,831.79805
2025-10-30 08:00:00+00:00,111366.72,111467.01,110681.22,110714.31,1187.21618
2025-10-30 09:00:00+00:00,110714.31,110814.0,110125.17,110171.69,659.11121
2025-10-30 10:00:00+00:00,110171.68,110231.92,109829.54,110105.75,573.15523
2025-10-30 11:00:00+00:00,110105.75,110144.25,109692.3,109717.29,551.05951
2025-10-30 12:00:00+00:00,109717.19,109777.93,108280.65,108387.86,1449.48653
2025-10-30 13:00:00+00:00,108387.86,108728.54,107400.0,107627.16,2868.53704
2025-10-30 14:00:00+00:00,107627.15,108374.21,107610.44,108285.54,1206.17345
2025-10-30 15:00:00+00:00,108285.54,108350.44,107328.0,107711.56,1019.91386
2025-10-30 16:00:00+00:00,107711.56,108214.85,107559.98,108144.57,667.54851
2025-10-30 17:00:00+00:00,108144.58,108150.56,106801.0,107486.69,1492.47982
2025-10-30 18:00:00+00:00,107486.69,107556.65,106791.78,106837.09,766.54153
2025-10-30 19:00:00+00:00,106837.09,107158.62,106304.34,106536.39,1440.69222
2025-10-30 20:00:00+00:00,106536.39,107652.0,106316.17,107510.91,1205.05225
2025-10-30 21:00:00+00:00,107510.91,107950.0,107400.0,107907.68,846.16919
2025-10-30 22:00:00+00:00,107907.67,107939.0,107472.0,107912.81,333.78851
2025-10-30 23:00:00+00:00,107912.81,108334.53,107600.01,108322.88,797.95117
2025-10-31 00:00:00+00:00,108322.87,109586.94,108275.28,109317.21,1084.42941
2025-10-31 01:00:00+00:00,109317.21,110042.16,109180.0,109619.77,1402.71517
2025-10-31 02:00:00+00:00,109619.77,109685.32,108565.26,108857.99,866.79172
2025-10-31 03:00:00+00:00,108858.0,109324.4,108613.11,109227.86,820.345
2025-10-31 04:00:00+00:00,109227.87,110215.0,109114.88,110084.02,1133.07928
2025-10-31 05:00:00+00:00,110084.02,110084.03,109691.92,109899.15,939.00824
2025-10-31 06:00:00+00:00,109899.15,109968.71,109517.49,109650.0,532.21593
2025-10-31 07:00:00+00:00,109650.0,109807.9,109266.58,109449.31,994.16577
2025-10-31 08:00:00+00:00,109449.32,110100.0,109214.13,110062.44,719.63357
2025-10-31 09:00:00+00:00,110062.45,110450.0,109807.89,109848.39,632.93862
2025-10-31 10:00:00+00:00,109848.39,110117.32,109710.08,109819.2,375.06762
2025-10-31 11:00:00+00:00,109819.21,110550.0,109461.53,110415.61,712.18313
2025-10-31 12:00:00+00:00,110415.62,110681.0,109619.94,109653.19,904.10139
2025-10-31 13:00:00+00:00,109653.2,110240.0,109366.91,110157.54,1164.32028
